writing_id,cefr_level,topic_id,sentence_index,sentence,cluster_id,cluster_id_v2
29262,C1,33,4,"I'm wearing t-shirt, short and tennis, because is hot.Bye,Lilian",6,14
465733,C1,37,0,ABC Insurance How did you discover the crime?,15,7
465733,C1,37,1,"When I came home,I saw that my lock on the door and window were broken.I opened the door and saw the terrible thing:my computer and TV were gone.After 2-3 minutes of shock I came near the window and saw that strange man's run away.I couldn't chase him,so I called to police.",15,7
465733,C1,37,2,Value: TV:200$ Computer:300$,6,17
913169,C1,35,0,Firstly because spilt her soup on.,28,-1
913169,C1,35,1,"When iCI saw that, iCI helped him.",-1,-1
913169,C1,35,2,Insteed thisD heD has a funny laugh and he joked RS a lot on the things that happened with him.,21,-1
913169,C1,35,3,SheWC He was very positive and the most interesting man iCI ever met.,21,29
913169,C1,35,4,He has lived in many coutriesSPcountries but IrelingSP Ireland was the most he liked.,21,37
913169,C1,35,5,John and iCI enjoy working on projectPL projects together.,-1,-1
913169,C1,35,6,"John is my collegueSP colleague, but now he's also my husband.",17,40
913169,C1,35,7,RS,9,8
92066,C1,33,0,"Hi mum and dad, I'm going to go to a music festival this weekend.",13,11
92066,C1,33,1,It's exciting!,10,34
92066,C1,33,2,I'm going there by bus at Friday's night.,-1,19
92066,C1,33,3,I'm camping.,-1,-1
92066,C1,33,4,I'm taking a tent and a sleeping bag.,-1,-1
92066,C1,33,5,"It's very hot, so I'm wearing T-shirt, shorts, sunglasses, sunscreen.",6,14
92066,C1,33,6,"Maybe it'll rain, so I'm taking a raincoat.",3,26
92066,C1,33,7,I'm also taking some bottles of water.,28,39
92066,C1,33,8,I'm going to listen to pop and dance music.,13,22
92066,C1,33,9,The ticket is 50 dollar.,-1,18
92066,C1,33,10,It's not expensive.,16,18
92066,C1,33,11,I can't wait!,10,16
92066,C1,33,12,Wish you have good weekend.,10,31
92066,C1,33,13,Amy,26,8
473096,C1,36,0,"Hi, my friend.",12,-1
473096,C1,36,1,I'll go to my vacation.,-1,31
473096,C1,36,2,This is what you do next week.,10,16
473096,C1,36,3,Thank you for your help.,-1,5
473096,C1,36,4,Every day in the morning you water plants and feed the birds.,4,9
473096,C1,36,5,Twice a week you check water for the birds on Tuesday and on Thursday.,4,9
473096,C1,36,6,Twice a day you take the dogs for a walk.,4,9
473096,C1,36,7,If there is not in rain you play games with the dogs.,4,26
473096,C1,36,8,You feed the dogs at night every day.,4,9
473096,C1,36,9,"In the afternoon on Monday, Wednesday and Friday you feed my fish.",4,9
473096,C1,36,10,You take out the trash at night on Tuesday.,-1,13
473096,C1,36,11,Thank you very much.,-1,5
180428,C1,33,0,Dear mom.,-1,8
180428,C1,33,1,Hi!,12,1
180428,C1,33,2,How are you?,0,-1
180428,C1,33,3,I'll go to a pop music festival next Sunday.,13,11
180428,C1,33,4,I have two tickets.,-1,18
180428,C1,33,5,So Why don't we go there with me?,30,37
180428,C1,33,6,"If you want to go,You need to take sleeping bag,sweater,and rain coat,(It'll rain next Sunday) although I will take that too.",-1,-1
180428,C1,33,7,I hope you are able to come and join with me!,10,16
180428,C1,33,8,Bye.,2,0
799572,C1,34,0,My name is Elena.,27,2
799572,C1,34,1,"I live in Venice, Italy.",11,3
799572,C1,34,2,Italy has the form like a boot and on three sides it's surrounded by water.,11,37
799572,C1,34,3,We have aWChas  incredible nature in my state.,-1,33
799572,C1,34,4,"There are a beautiful mountains, lakes, beaches and hills.",30,37
799572,C1,34,5,"The ItalyWCItalian  nature is very differntSPdifferent between the north, center and south.",11,37
799572,C1,34,6,In the winterMW it  is cold and in the summerMW it  is hot.,3,26
799572,C1,34,7,In the south of Italy there are many beautiful beach PLbeaches and the weather is is more beautiful than in northern europeSPEurope.,11,37
799572,C1,34,8,I'd like very mutchSPmuch my state.,-1,-1
750174,C1,33,0,"InPROn my last trip, I've beenVT went inPRto Florida, EUAD,PU.",31,37
750174,C1,33,1,"I've seen the Gulf of Mexico and ARthe Atlantic oceanCOcean, because I'veD traveled forPRto many cities,PU.",30,37
750174,C1,33,2,"inCIn Orlando I'veD walked in malls and I've seen theVTsaw Cirque du Soleil, it's wonderfullSPwonderful,PU.",-1,-1
750174,C1,33,3,"I haven't been north FloridaD, but inPRon my next trip I want to go.",31,37
750174,C1,33,4,"I love traveling around the world and intoD my country, too,PU.",31,37
750174,C1,33,5,"Brazil haveVThas many espetacularSPspectacular sights, the problem is the violence, it's very dangerous.",11,7
750174,C1,33,6,My dream is living in another country mostWCthat is calm and safe.,-1,37
581882,C1,33,0,"Hi mum and dad, Im going to go to a music festival in So Paulo this weekend.",13,11
581882,C1,33,1,I cant wait!,10,16
581882,C1,33,2,"Im taking a tent, sleeping bag, T-shirts, shorts, jeans and sneakers.",-1,-1
581882,C1,33,3,Ill campingVTcamp in the festival.,13,11
581882,C1,33,4,Im going to listen to rock music.,13,22
581882,C1,33,5,"On SaturdayPU, Im watching Iron Maiden and Metalica.",13,-1
581882,C1,33,6,"On SundayPU, Im watching U2, Blind Guardian and Detonautas.",13,-1
581882,C1,33,7,HopeMWI hope you have a nice weekend too.,10,31
581882,C1,33,8,Renato,26,8
706716,C1,34,0,My name is Geraldo.,27,2
706716,C1,34,1,COandI''m from Brazil.,11,3
706716,C1,34,2,"I live in two states, but I prefer the smallest one, called Santa Catarina.",11,3
706716,C1,34,3,TheMWCatarina has the most beautiful beaches fromWCin the south MWofBrazil are in Santa CatarinaD.,30,37
706716,C1,34,4,"The best of them is Camboriu, MWit is a place with a lot of foreign people from Argentina.",31,37
706716,C1,34,5,"If you go there, I suggest you go in the summer.",30,26
486235,C1,35,0,"The Monkeys look like a manWChumans.They WCTheirbody with full WCbodies are covered withyellow fur,and they are so noisy.They are eating on DeverytimeWCall the time,NS.they are lovely and audacious.If someone throw AGthrows a piece of bread or fruit towards them,they wilSPwill be pleased.but if anybody heat WChitsthem with a pebble,they going to beWCbecome very angry and rude.",-1,-1
764074,C1,33,0,I like a lot to travel.,31,37
764074,C1,33,1,"I''ve been to other places, but Buenos Aires and Fortaleza are so magnificSPmagnificent cities.",-1,37
764074,C1,33,2,"Buenos Aires is a romantic city, maybe the cold weather refers to romanticism.",3,26
764074,C1,33,3,The citiSPcity is clean and there is wide streets.,-1,-1
764074,C1,33,4,Caminito is a charm.,-1,39
764074,C1,33,5,RS Already Fortaleza is a city to enjoy life.,30,-1
764074,C1,33,6,"It''s a city to single people, because there are many oportunitiesSPopportunities to dating.",30,37
764074,C1,33,7,"The beaches of the downtown is not very well, but the night is very good, there are many homorousSPhumorous shows, because Fortaleza is the land of humor.",30,-1
475922,C1,33,0,"hiCHi mum and pop I'm going to go to a music festival this weekend in Barcelona.This festival is salsa festival.DMWandI think the weather will be sunny.I'm taking a tent,t-shirt and shorts because I'm gonna SPgoingMWtostayWCcamp MWin atent.I'm gonnaSPgoing MWtopay 4 eurosCEuros for MWmyticket.I'm gonnaSPgoing MWtocome back on sundayCSunday afternoonPU.",13,11
1138950,C1,36,0,The Outback is a new restaurant in Recife City.,28,39
1138950,C1,36,1,"It is a new place to know WCmeet new people, to do WChave meetingPLmeetings and to have a date.",-1,-1
1138950,C1,36,2,They have a big variety of food inPRon  their menu.,28,39
1138950,C1,36,3,"For appetizersPU, there are AGis chicken, fish, frenchSPFrench fries, baked potato, etc.",28,39
1138950,C1,36,4,"For ARthe main coursePU, their specialty is the ribbsSPribs on the barbecue, this is my favorite dish.",28,39
1138950,C1,36,5,"To finish your meal you MWcan have ice cream with apple and cinnamon, MWit is delicious.",28,39
1138950,C1,36,6,"The prices aren't reasonable, but the food compensates.",16,18
36291,C1,40,0,"Dear Yasmin,I'm very happy you are visiting in DCanada and I would ISlikegive you some advisesWCadvice.Things that you should do :Bring a gift when you go to visit someone.Stand in line or take a number when you go to ARapublic office.And Dthings CThings that you shouldn't do :- Yel WCYell in the street- Go ISoutalone at night- Smoke in public placesI hope these tips are useful to you.Have great time in Canada.Kisses.",8,10
36291,C1,40,1,Claudine,-1,8
848364,C1,34,0,"Dear momCMom, I am travellingWCnow in Santa MonicaMW, California.AS It'sVT going to be rainy all afternoon,AS so iCI must stay in the hotel.AS Next dayWCTomorrow, the weather is going to very hot and sunny.AS The temperature isVTwill be 108 degrees Fahrenheit.AS It'sVTIt will be a good day for the beach.AS I will go swimming and have fun.",3,26
848364,C1,34,1,"yourCYour sonPU, Tom",17,8
71949,C1,36,0,"Please water the plants and clean the kitchen every day; You walk the dogs twice every day, you can play games in rain; Please feed the birds in the morning and feed the dogs at night; Then feed the fish on Monday,Wednesday and Friday afternoon; Please check water for the birds on Tuesday and Thursday; Usually we take out the trash at night on Tuesday; Clean the house and sweep the floor twice a week.",4,9
481924,C1,35,0,Hey!,12,1
481924,C1,35,1,This picture is so beautiful.,10,33
481924,C1,35,2,There are two monkeys in the picture.,-1,-1
481924,C1,35,3,They look very relaxing.,-1,-1
481924,C1,35,4,"Monkeys are very smart, they are MWmoreclever than elephants.",-1,-1
481924,C1,35,5,"However, I am whoD fearsD them, because they sometime WCsometimesattacked people.",10,-1
481924,C1,35,6,"Best regards,Pemmi",-1,5
19341,C1,36,0,"Hi Anne, I''m happy, that you will live in my house when I''m in my hollidays.",-1,30
19341,C1,36,1,Please note the following.,-1,8
19341,C1,36,2,You get up at 7 am.,24,21
19341,C1,36,3,You make your bed and then make coffee for breakfast.,24,13
19341,C1,36,4,"After them you fedd dogs, fish and birds.",4,-1
19341,C1,36,5,At 8 am you walk the dogs.,4,9
19341,C1,36,6,"You sweep the floor, clean the bathroom and wash the dishes in the morning.",22,13
19341,C1,36,7,You can sleep after the lunch for a hour.,24,-1
19341,C1,36,8,In the afternon you speak with the big bird and water the plants.,4,9
19341,C1,36,9,Play with the dogs in the garden.,4,-1
19341,C1,36,10,After the dinner you can watch TV.,24,19
19341,C1,36,11,Don''t noise after 11 pm.,24,-1
19341,C1,36,12,Have a good time.,10,31
19341,C1,36,13,Your Heike,-1,8
912322,C1,33,0,"I love traveling, I[ve SPI've traveled to 15 cities.",31,37
912322,C1,33,1,I've hospedSPstayed in the cancunSPCancun five starts hotels and walked in the bay.,-1,37
912322,C1,33,2,"I haven't canadaSPCanada yet, but I really I needPR to learngSPlearn good englishSPEnglishPU.",-1,10
912322,C1,33,3,My TripsCtrips has been one international with Detroit Michigan and others into Republic Mexican.,31,37
912322,C1,33,4,"The trip at Detroit took 36 hours but I travel in ShuttleWCSeattle, Thanks",31,10
936721,C1,38,0,I don't care about the fashion too much.,6,14
936721,C1,38,1,I'd rather like the comfortable clothes.,6,14
936721,C1,38,2,"SoPU, I prefer cotton fabrics toWCthan polyester.",6,14
936721,C1,38,3,"The best outfit for me is a gray,D cotton T-shirt with a black,D baggy jeans.",6,14
936721,C1,38,4,"I like black and grey more than other colors,D because I don't want to wash clothes.",6,14
936721,C1,38,5,"Now, it's near the Spring Festival.",13,11
936721,C1,38,6,Everyone in China should buy some new clothes.,6,17
936721,C1,38,7,"In my plan, I will buy a formal suit for interview next year.",6,14
936721,C1,38,8,"I will choose the black or gray suit with a white shirt, and a navy blue tie.",6,14
936721,C1,38,9,What do you think?,10,8
936721,C1,38,10,I would like to be in a business style.,21,42
135493,C1,35,0,"Yes,monkeys are so cute.they has two legs and two hands,and they also have five fingers in the every hands.Theirs fur are golden and looks runen smooth smooth so they attract someone to daut.They're as clever as a human.Their favorite food is banana,and most of monkeys love bananas.",-1,-1
882105,C1,33,0,I traveled by myself first time when iCI was 21 years old.AS I have been to Venice and iCI took gondola first time.AS It was a special experience that the boatman sang for us.,31,28
882105,C1,33,1,I have been to Greece.,31,37
882105,C1,33,2,We took the ferry bridge to the island.,31,-1
882105,C1,33,3,We have been to Santorini and iCI saw ARthe most beautiful sunset in the island.,31,37
882105,C1,33,4,I have everD ridedSProde the donkey to see the loveWCloving sea.,-1,37
882105,C1,33,5,I have lived in the cave.,30,37
882105,C1,33,6,The cave house is very famous there.,30,37
783617,C1,34,0,"My name is merson, I live in Araatuba, Brazil.",25,3
783617,C1,34,1,Brazil is the biggest country in theD Latin America.,11,3
783617,C1,34,2,We have incredible nature in my country.,-1,33
783617,C1,34,3,"We have aARthe biggest forest in the world, the Amazonian forest.PR In TheCthe Amazonian forest MWyou can often see plants and animalsMW that are rare.",30,37
783617,C1,34,4,Make sure to stay together with the tour guide.,-1,10
1057670,C1,38,0,"When I was younger, I used to buy cheap clothes.",6,17
1057670,C1,38,1,"But since about five years ago, I changed my way to do schoppingSPshopping.",21,42
1057670,C1,38,2,I especially wear colors brands.,6,14
1057670,C1,38,3,I like trendy clothes but classical clothes too.,6,14
1057670,C1,38,4,I usually choose two or three trendy pieces each season that I wear whith SPwith other clothes Dmore classical RSWO clothes.,6,14
1057670,C1,38,5,"I never buy polyester, and I don't like silk, but I prefer cotton.",6,14
1057670,C1,38,6,I've got a leather coat that I love wearing MWit in fall.,6,14
1057670,C1,38,7,"I definitely love wearing colors, and I think it's my personnalSPpersonal style RS: I'm not really myself if I wear too many dark clothes.",6,14
84251,C1,35,0,Jeff the monkeys in the picture you see are playful and are also very freindly.They like to play with each other and huge one onother.,-1,-1
84251,C1,35,1,Amy this two monkeys shown in this picture are monkeys that were found in the wild and are been threated and care off to be playful animals.,-1,-1
1201937,C1,37,0,I just saw 'Rear Window'.AS What an amazing movie!,18,19
1201937,C1,37,1,'Rear Window' was made in 1954 and was directed by the famous Alfred Hitchcock.,18,19
1201937,C1,37,2,"'Rear Window' is a dark story, like most Hitchcock movies.AS L.B.",18,19
1201937,C1,37,3,is played by James Stewart.AS L.B.,18,19
1201937,C1,37,4,"is a photographer, but his leg is broken.AS He has to stay home, so he watches his neighbors through their windows.AS I felt sorry for his poor neighbors!AS Soon, L.AS B. begins using his camera to fight evil.AS I saw the remake in 1998, but it's not the same.AS Daryl Hannah's acting was dreadful!qqqqqqqqqqqqqqqqD",18,6
44234,C1,38,0,The author Scott read the book The woman of my dreams in 1999.,21,-1
44234,C1,38,1,"The history passed in the small city in US, when a poor man loved for a rich woman.",16,40
44234,C1,38,2,The man was Brian and the woman was Cindy.,17,40
44234,C1,38,3,"The Cindy''s father didn''t wants the romance because the guy was poor, but the Brian got win the heard of Cindy.",17,40
685273,C1,38,0,quot;XIAOLI FEI DAOquot; was written by  RSGULONG.,-1,8
685273,C1,38,1,itCIt wasWCis  RSa Kung RSfu novel.,9,8
685273,C1,38,2,itWCThere was  RSa man that called LIXUNHUAN.,9,2
685273,C1,38,3,"heCHe loved  RSa girl who was  RSa beautiful and kindlyWCkind RS person, but they couldn't  RSbe together.",9,40
685273,C1,38,4,"oneCOne day the man hearedSPheard that his lover was in dangerous, so he decided to help  RSher, then the  RSman met another  RSimportant girl RS,AS heWChis life  RSchanged forever RS.",9,40
12780,C1,36,0,Hi Pedro.,-1,1
12780,C1,36,1,This is my routine.,22,9
12780,C1,36,2,I feed the dog every day at 8 pm.,4,9
